date,Air temperature (Â°C),Wind speed (m.s-1),Atmospheric pressure (Pa),Shortwave radiation (W.m-2),Longwave radiation (W.m-2),Specific humidity (kg.kg-1),Relative humidity (%),Precipitation (mm),Snow depth (cm),Field snow depth (cm)
2019-12-29,-1.85,3.02083333333333,101335.833333333,55.6185317954441,248.623322923658,0.0024057630315665,73.0416666666667,0.0,1.0,
2019-12-30,-3.57083333333333,4.87268518518519,100710.416666667,18.7664212833742,282.463503972884,0.0022567145550974,77.3333333333333,12.0,2.125,
2019-12-31,-1.24583333333333,2.69675925925926,99445.0,22.0121517200809,296.836859286457,0.0033213574349555,94.375,7.0,13.75,
2020-01-01,-0.545833333333333,5.55555555555556,98914.5833333333,36.8131469232139,277.778078754637,0.0033355780559866,90.125,0.7,16.58333333,
2020-01-02,0.125,4.4212962962963,99609.1666666667,49.589731110257,273.762950013788,0.002994115446608,77.625,0.0,15.70833333,
2020-01-03,2.87083333333333,4.00462962962963,99535.0,32.5961103832547,303.693909718303,0.0038800229114251,82.4583333333333,0.1,9.083333333,
2020-01-04,-1.425,2.28009259259259,99655.0,39.6554186403144,271.022160378886,0.0030908250425866,89.7083333333333,1.9,5.416666667,
2020-01-05,-8.02916666666667,3.90046296296296,99887.5,56.4090010649128,239.951339564528,0.0017521136426178,79.875,0.5,8.625,
2020-01-06,-11.75,1.79398148148148,100088.75,44.9853600368734,226.657229092432,0.001437910935288,86.4166666666667,1.2,9.333333333,
2020-01-07,-7.81666666666667,2.53472222222222,100328.333333333,74.1609246108727,242.660110628929,0.0017026477221965,80.75,3.5,15.16666667,14.2
2020-01-08,-3.65416666666667,4.27083333333333,100007.083333333,41.9739704248974,267.436080482752,0.0025485740289567,86.0,2.9,14.75,
2020-01-09,-14.6083333333333,2.99768518518518,102652.916666667,85.0608457063946,196.181953689397,0.0007962763145775,65.3333333333333,0.0,11.83333333,
2020-01-10,-1.325,4.1087962962963,101463.75,20.7196698302262,300.018177824766,0.0027182155349751,73.75,0.2,10.41666667,
2020-01-11,2.92083333333333,5.01157407407407,100556.666666667,6.58468706821566,332.299300604069,0.0045823734407322,96.5,34.7,3.583333333,
2020-01-12,-7.37916666666667,6.23842592592593,100887.5,15.395183849631,270.631533818771,0.0019724604757789,87.75,22.2,2.833333333,
2020-01-13,-10.2875,1.9212962962963,102082.5,47.9040075774661,234.277648871716,0.0015097053591783,87.125,0.2,4.0,
2020-01-14,-7.33333333333333,2.12962962962963,101583.333333333,73.3589784642052,231.645722376518,0.0018712302664368,85.9583333333333,1.5,4.125,
2020-01-15,-3.77916666666667,3.22916666666667,100807.083333333,65.3013290857839,259.540300997158,0.0025871030691639,89.8333333333333,2.6,7.958333333,
2020-01-16,-5.04166666666667,4.4212962962963,100564.166666667,42.279473718866,243.543823174762,0.0023599563762902,85.7916666666667,2.8,10.16666667,
2020-01-17,-19.4666666666667,3.96990740740741,102788.75,95.9716776338439,157.445887097054,0.0005239620145489,65.6666666666667,0.0,9.875,
2020-01-18,-18.4916666666667,2.22222222222222,101820.416666667,74.8646732701932,207.27318651101,0.0007153145462645,77.4166666666667,4.9,9.791666667,
2020-01-19,-11.5791666666667,4.21296296296296,99752.5,53.4248885327555,246.278209095564,0.0012984558729366,80.625,3.6,18.875,
2020-01-20,-18.325,3.05555555555556,101432.083333333,99.9923191991089,168.786864768576,0.0006857424515938,76.0833333333333,0.0,18.58333333,17.5
2020-01-21,-16.8041666666667,3.05555555555556,101878.333333333,84.3243645512918,197.488311365846,0.0008802772995899,78.3333333333333,0.6,17.625,
2020-01-22,-3.625,5.50925925925926,101504.583333333,70.6476367302341,255.57640196911,0.0022029402057074,76.6666666666667,0.6,18.875,
2020-01-23,-1.575,4.15509259259259,101607.916666667,73.3480676322778,255.115334553893,0.0021748565168253,65.5416666666667,0.0,16.41666667,
2020-01-24,-3.275,2.46527777777778,101926.25,91.312752400823,250.171667268509,0.0023269776024733,79.2083333333333,0.0,15.375,
2020-01-25,-0.204166666666667,3.55324074074074,101051.666666667,60.8442542434209,269.299561285921,0.0028927068305805,77.75,9.0,14.91666667,
2020-01-26,0.754166666666667,3.80787037037037,99314.5833333333,35.3456400289719,307.049455906828,0.0038948330530408,96.0833333333333,6.0,15.0,
2020-01-27,0.433333333333333,3.78472222222222,99120.8333333333,45.8855036708879,282.766572038723,0.0037035169343076,93.3333333333333,0.4,14.79166667,17.7
2020-01-28,-4.025,3.3912037037037,99980.0,56.8672560058657,248.148093612833,0.00232486691497,80.2916666666667,0.0,14.0,
2020-01-29,-13.2833333333333,2.41898148148148,101149.166666667,115.169286410191,177.591971656404,0.0010274018471335,76.375,0.0,13.79166667,
2020-01-30,-15.6041666666667,1.01851851851852,101773.333333333,112.725260058442,191.584086965426,0.0008384864474362,73.9166666666667,0.0,13.95833333,
2020-01-31,-12.075,0.601851851851852,101508.75,116.724079959852,205.076712574629,0.0012041270576119,76.5416666666667,0.0,13.91666667,
2020-02-01,-6.29583333333333,1.25,100439.583333333,91.7273640140661,246.547165087774,0.0019771850599993,83.6666666666667,0.1,13.70833333,
2020-02-02,-6.22916666666667,0.752314814814815,99102.0833333333,83.7897337868467,233.067346906771,0.0020131772771494,83.625,0.0,13.83333333,
2020-02-03,-1.7875,4.31712962962963,99498.75,60.5551171973435,251.785403221769,0.0028514368323175,84.1666666666667,0.0,14.0,
2020-02-04,-1.725,1.73611111111111,99955.8333333333,58.1056354296312,250.73519410933,0.0026041543497895,77.75,0.0,14.0,
2020-02-05,-8.80416666666667,3.25231481481481,100827.083333333,115.218385153864,207.25397536871,0.001293469462537,65.0,0.0,13.83333333,
2020-02-06,-7.95416666666667,3.32175925925926,99875.8333333333,31.1340589049765,270.721185816174,0.0018228169407972,85.125,6.3,16.91666667,
2020-02-07,-7.1125,7.15277777777778,98197.9166666667,17.7628343778874,280.80063180995,0.0020746475560292,89.7083333333333,21.3,35.625,
2020-02-08,-16.0875,4.91898148148148,100770.416666667,119.615450420626,186.999027669655,0.0008000030654619,72.0833333333333,0.2,43.0,
2020-02-09,-20.125,1.15740740740741,102143.75,137.13824649611,177.412667661598,0.0006759553504821,73.4166666666667,0.0,41.91666667,
2020-02-10,-3.875,2.69675925925926,100754.166666667,42.2740183029023,272.892044896155,0.0026782226850293,92.875,8.3,46.45833333,
2020-02-11,-3.775,2.32638888888889,100373.75,64.6630454180282,262.908654613883,0.0026197402379915,90.4583333333333,0.0,47.29166667,
2020-02-12,-3.14166666666667,5.08101851851852,100380.0,110.27577829073,253.937051159449,0.0022565152886329,75.1666666666667,0.0,46.20833333,49.9
2020-02-13,-7.10833333333333,4.50231481481481,99817.5,65.7977719384829,266.129722806303,0.0019833445429106,80.75,2.4,48.04166667,
2020-02-14,-24.0208333333333,2.63888888888889,101882.083333333,150.416728951816,146.559573126648,0.0003544346982977,65.875,0.0,48.08333333,
2020-02-15,-14.4791666666667,3.77314814814815,101851.25,138.671218381917,186.87095338765,0.0008310307686954,63.2916666666667,0.0,46.58333333,
2020-02-16,-1.9375,6.88657407407408,100459.166666667,98.1647548512612,269.80545469984,0.002491414403521,74.875,0.4,41.75,
2020-02-17,-11.6416666666667,3.31018518518519,101581.666666667,146.636125688955,205.339264852738,0.0011175842183032,64.9583333333333,0.2,38.66666667,48.0
2020-02-18,-7.77916666666667,6.16898148148148,101034.583333333,48.0840363042689,255.557190826809,0.0020102895431874,76.0833333333333,3.7,37.70833333,
2020-02-19,-5.6,7.93981481481482,100908.75,135.239761740734,226.253795104117,0.0016418627014516,59.5416666666667,0.0,34.25,
2020-02-20,-20.0208333333333,1.64351851851852,102064.166666667,161.447580030467,161.192059845693,0.0005118075698688,66.2916666666667,0.0,33.91666667,
2020-02-21,-13.8666666666667,4.53703703703704,101604.166666667,160.138280199173,180.089420155498,0.0009524080692003,66.7083333333333,0.0,33.83333333,
2020-02-22,-2.53333333333333,6.65509259259259,100715.0,130.368075285128,239.157279016098,0.0021273244153272,67.25,0.0,34.0,
2020-02-23,-0.604166666666667,4.22453703703704,100650.416666667,163.438806857226,230.806835829387,0.0026229976807001,72.7083333333333,0.0,33.08333333,
2020-02-24,2.8125,4.74537037037037,100226.666666667,164.682641696956,252.720345480404,0.0028620770390846,62.4583333333333,0.1,30.45833333,39.9
2020-02-25,-0.5,2.53472222222222,100504.583333333,120.062794529652,259.87969784447,0.0027610333184717,76.4583333333333,0.0,28.08333333,
2020-02-26,-0.983333333333333,4.50231481481482,100659.166666667,139.991429045138,267.794688472365,0.0024917263396371,70.0,0.0,28.0,
2020-02-27,0.0041666666666667,7.56944444444445,98595.0,31.8050750685147,294.171586851248,0.0031476542372652,80.6666666666667,15.6,27.91666667,
2020-02-28,-9.51666666666667,6.52777777777778,99130.8333333333,146.357899474805,223.577042610218,0.0013857705594952,74.125,0.0,28.54166667,
2020-02-29,-11.8666666666667,3.72685185185185,99941.6666666667,138.67667379788,214.733513437788,0.0012344927147266,80.1666666666667,0.0,28.45833333,
2020-03-01,-11.325,3.13657407407407,100802.083333333,174.895180381048,191.808216958934,0.0011635239383853,73.5833333333333,0.0,28.95833333,
2020-03-02,-3.1,4.375,99933.3333333333,64.3029879644224,285.539380244127,0.0026986186560462,80.6666666666667,14.0,28.54166667,
2020-03-03,2.6,2.68518518518518,99228.3333333333,136.679991555157,306.184954503296,0.0038919279480792,84.5833333333333,2.7,26.0,
2020-03-04,1.65833333333333,8.4375,98707.5,127.678555215011,279.346988709196,0.0034417246585526,78.8333333333333,2.9,21.75,
2020-03-05,-0.970833333333333,3.47222222222222,100587.916666667,192.117928578527,221.777598948051,0.0025070741357244,70.8333333333333,0.0,20.45833333,25.6
2020-03-06,-2.175,4.46759259259259,101002.5,99.6104400816482,262.614083765272,0.0024991899742568,77.375,0.5,21.45833333,
2020-03-07,-7.05,3.99305555555555,101629.583333333,205.576439761036,189.970351012166,0.0012525986151967,57.0,0.0,21.625,
2020-03-08,-0.182608695652174,4.20289855072464,101418.695652174,198.034445787185,256.999321590015,0.0024546718014465,65.3478260869565,0.0,21.30434783,
2020-03-09,1.47083333333333,3.21759259259259,101035.833333333,127.449427744535,285.270424251916,0.0029473495449756,70.7083333333333,1.1,19.91666667,
2020-03-10,2.1625,2.63888888888889,100241.25,39.5517657370037,325.927605074331,0.0042342536355237,93.9166666666667,17.3,17.79166667,
2020-03-11,-3.77916666666667,3.91203703703704,101145.0,137.187345239784,257.696031336289,0.0018569895839431,63.9166666666667,0.0,16.04166667,
2020-03-12,-1.8625,2.36111111111111,101215.0,194.780171568825,234.655468003631,0.0021653660224597,66.4583333333333,0.0,16.0,
2020-03-13,3.87916666666667,8.69212962962963,99752.0833333333,54.2595671752053,301.222076075611,0.0037895752283357,74.875,14.1,12.08333333,
2020-03-14,1.25,8.46064814814815,100944.583333333,138.458457159331,260.462435827592,0.0024991651380829,60.4583333333333,0.0,7.666666667,
2020-03-15,-6.54583333333333,4.20138888888889,102538.333333333,205.309124378813,198.320794198877,0.0014673339810194,64.5,0.0,6.791666667,
2020-03-16,-6.3625,2.32638888888889,102498.333333333,221.637184358241,196.149935118896,0.0012637501328448,54.4583333333333,0.0,6.0,
2020-03-17,0.925,6.27314814814815,100695.0,69.3983464745412,283.791166294761,0.0032305493892231,79.4583333333333,4.2,5.833333333,
2020-03-18,-1.41666666666667,2.29166666666667,101959.166666667,214.828825235513,231.107810392098,0.0019700770071865,58.6666666666667,0.0,4.666666667,
2020-03-19,2.6375,2.77777777777778,101632.5,148.398225045238,294.145971994847,0.0031130417188535,67.0416666666667,0.0,2.75,
2020-03-20,6.17557364310669,6.38393714147555,99545.7736907767,47.9203738253572,335.520368796489,0.0052307119726807,85.3804055631561,6.14226060755916,1.583333333,
2020-03-21,-4.79166666666667,5.76388888888889,101873.333333333,233.404516591995,213.055740343526,0.0014971232456621,55.75,0.0,1.0,
2020-03-22,-6.7875,2.17592592592593,103047.916666667,243.09333534357,179.974153301693,0.0012190351430878,55.7916666666667,0.0,1.0,
2020-03-23,-1.91666666666667,4.31712962962963,102018.333333333,123.712467809384,258.887122158933,0.0021709941804323,65.2916666666667,1.2,0.958333333,0.0
2020-03-24,0.708333333333333,1.90972222222222,101132.5,153.433573979756,279.18049214259,0.003338546361869,84.9166666666667,0.0,1.0,
2020-03-25,2.14166666666667,3.28703703703704,101085.416666667,209.482517591062,249.563314428986,0.0030074163363518,71.125,0.0,0.958333333,
2020-03-26,5.44166666666667,3.72685185185185,100178.75,139.713202830988,301.497435781921,0.0039026276910661,69.5416666666667,3.9,1.0,
2020-03-27,3.37083333333333,4.46759259259259,100163.333333333,221.162563169397,259.303363575449,0.0034354883928934,71.9583333333333,0.0,0.833333333,
2020-03-28,2.3125,1.46990740740741,101088.333333333,219.662323779373,240.796629825759,0.0025824139070291,62.125,0.0,0.458333333,
2020-03-29,4.35,4.89583333333333,100698.333333333,48.618667068714,313.427555150666,0.0034755280730379,67.875,33.3,0.833333333,
2020-03-30,4.39166666666667,4.9537037037037,100399.166666667,57.2655013712176,320.586907514732,0.0043116864144536,83.0416666666667,8.2,1.041666667,
2020-03-31,2.975,5.83333333333333,101005.833333333,257.244684353472,250.331760121015,0.0027835893870916,61.1666666666667,0.0,0.708333333,
2020-04-01,1.65416666666667,4.91898148148148,100445.833333333,139.27676955389,264.772135417053,0.0034134212276105,80.1666666666667,0.0,0.0,
2020-04-02,2.22916666666667,4.36342592592593,100002.5,59.2949161097231,300.267922674675,0.0041627183443013,92.1666666666667,17.9,0.0,
2020-04-03,6.475,7.93981481481482,100272.083333333,120.45558447904,317.820503023429,0.0047659315264449,79.7083333333333,7.5,0.0,
2020-04-04,5.4,2.88194444444445,100752.916666667,218.293014372478,274.320073140509,0.0043011892499428,77.8333333333333,0.0,0.0,
2020-04-05,5.47916666666667,2.7662037037037,100529.166666667,73.3753447120964,303.412146297892,0.0049768365513786,88.0833333333333,1.8,0.0,
2020-04-06,4.67916666666667,4.31712962962963,100451.25,248.772423361807,244.100946301483,0.0031683198838522,63.5416666666667,0.0,0.0,
2020-04-07,4.07083333333333,2.60416666666667,100058.333333333,224.724949793709,245.11913684342,0.0028298624816934,57.7083333333333,0.1,0.0,
2020-04-08,3.49166666666667,3.0787037037037,99433.75,265.771499504773,242.551247489225,0.0028178379397592,58.6666666666667,0.0,0.0,
2020-04-09,2.88333333333333,3.31018518518519,98217.9166666667,65.6941190351722,308.746440143391,0.0034943047877037,74.4583333333333,16.6,0.0,
2020-04-10,2.08333333333333,5.33564814814815,97929.1666666667,148.3436708856,295.657248522503,0.0038395687172479,85.7083333333333,4.6,0.0,
2020-04-11,2.09583333333333,6.22685185185185,99566.25,203.263343392416,250.760808965731,0.0029194197942442,66.3333333333333,0.0,0.0,
2020-04-12,6.05833333333333,4.86111111111111,100633.75,217.005536205039,270.426614967563,0.0035401648024684,62.0416666666667,0.0,0.0,
2020-04-13,11.5041666666667,7.73148148148148,99175.0,42.001247504716,354.180791684584,0.0069863289060733,78.7083333333333,21.3,0.0,
2020-04-14,4.325,9.56018518518518,100205.833333333,203.154235073142,263.145592035592,0.0029454918447877,56.8333333333333,0.0,0.0,
2020-04-15,1.73333333333333,6.45833333333333,100110.416666667,270.283128506774,248.564335029349,0.002610404692206,61.0,0.0,0.0,
2020-04-16,0.470833333333333,4.81481481481482,100442.083333333,241.587640537582,233.995885451306,0.0026558240962,68.625,0.0,0.0,
2020-04-17,0.445833333333333,5.30092592592593,100645.416666667,230.142177845688,235.910595967277,0.0025801535551971,67.0416666666667,0.0,0.0,
2020-04-18,2.28333333333333,2.21064814814815,100096.666666667,231.740614723059,244.171387156585,0.002504182618078,58.9583333333333,0.0,0.0,
2020-04-19,5.5,5.70601851851852,99309.5833333333,139.991429045138,284.937431118704,0.0040940610833886,71.4166666666667,1.6,0.0,
2020-04-20,-0.0916666666666667,3.59953703703704,99776.25,313.184519645504,226.990222225645,0.0021384537176972,56.8333333333333,0.0,0.0,
2020-04-21,2.40416666666667,5.61342592592593,98716.6666666667,146.936173566959,253.091760898218,0.0031389696104951,67.8333333333333,2.4,0.0,
2020-04-22,-1.94166666666667,8.36805555555556,99291.25,194.229174556488,240.060202704232,0.002021641706842,60.5,0.1,0.0,
2020-04-23,0.1875,6.08796296296296,100373.75,318.536282705918,207.478105362218,0.001501798360298,39.9583333333333,0.0,0.0,
2020-04-24,2.42083333333333,2.4537037037037,100319.583333333,313.239073805141,229.045814451822,0.0020806356382561,50.6666666666667,0.0,0.0,
2020-04-25,4.37916666666667,1.46990740740741,100785.833333333,317.63068365594,234.008692879506,0.0023523180923582,52.7916666666667,0.0,0.0,
2020-04-26,7.2,4.50231481481481,100999.166666667,222.417308841054,281.33854379437,0.0027285542773257,47.5,0.0,0.0,
2020-04-27,6.55,6.64351851851852,100967.916666667,183.269243885366,296.239986505625,0.0027347208052516,45.7916666666667,0.0,0.0,
2020-04-28,6.89583333333333,3.7037037037037,101097.916666667,203.69432125355,289.003789572356,0.0028253737464997,46.7916666666667,0.0,0.0,
2020-04-29,10.8166666666667,4.13194444444444,101305.833333333,286.294774360305,277.714041613635,0.003002061236844,43.0,0.0,0.0,
2020-04-30,9.61666666666667,6.11111111111111,100842.083333333,88.5304902593234,335.084916237673,0.0046642909366674,63.9583333333333,9.5,0.0,
2020-05-01,10.725,6.12268518518519,99762.9166666667,86.8611329744237,341.949697753128,0.0066537755270106,80.625,5.0,0.0,
2020-05-02,9.6625,3.29861111111111,100160.833333333,300.129709244311,276.042672233473,0.0046704493544769,64.7916666666667,0.0,0.0,
2020-05-03,13.9666666666667,5.16203703703704,99396.6666666667,199.406364306063,331.998326041358,0.0065841413726233,67.125,1.6,0.0,
2020-05-04,8.21666666666667,4.82638888888889,99569.1666666667,100.472395803917,313.850200281282,0.0050886570572994,74.3333333333333,0.0,0.0,
2020-05-05,5.2125,4.44444444444444,100242.916666667,128.065889748436,309.662171259725,0.0038958619051635,72.1666666666667,0.9,0.0,
2020-05-06,8.1625,2.15277777777778,100231.25,263.322017737061,276.362857938485,0.0035033354410604,54.9166666666667,0.0,0.0,
2020-05-07,7.02916666666667,2.99768518518518,99570.8333333333,323.424335409415,263.504200025206,0.0031166342389222,55.3333333333333,0.8,0.0,
2020-05-08,2.58333333333333,3.1712962962963,99647.9166666667,311.635181511806,248.660390740852,0.0029724635949513,66.125,1.1,0.0,
2020-05-09,2.3375,6.78240740740741,99389.5833333333,242.585981658944,270.401000111162,0.0023610074267026,52.75,0.0,0.0,
2020-05-10,4.87083333333333,7.19907407407407,99915.4166666667,199.515472625338,265.963226239697,0.002508993709918,46.9166666666667,0.0,0.0,
2020-05-11,6.32916666666667,2.91666666666667,100015.0,249.42161786149,282.235063768403,0.0031187331339252,54.3333333333333,0.0,0.0,
2020-05-12,4.35416666666667,5.87962962962963,100324.583333333,307.156285005588,255.480346257607,0.0017564293372676,35.2083333333333,0.0,0.0,
2020-05-13,5.56666666666667,4.54861111111111,101087.5,315.546714757797,243.940853448977,0.0019211386623591,38.0416666666667,0.0,0.0,
2020-05-14,9.2625,2.34953703703704,101121.25,333.1567974887,263.171206891993,0.0024851817803389,40.1666666666667,0.0,0.0,
2020-05-15,11.3875,3.50694444444444,100207.083333333,56.8890776697206,346.163341631085,0.0059182848166104,71.0,7.0,0.0,
2020-05-16,11.5708333333333,2.28009259259259,100819.166666667,191.965176931543,326.138927639639,0.0062452877957112,76.2083333333333,0.0,0.0,
2020-05-17,12.7666666666667,2.21064814814815,101456.666666667,288.171437451827,305.269223386961,0.00506995642984,60.5833333333333,0.0,0.0,
2020-05-18,12.8958333333333,4.87268518518519,101547.083333333,344.689546836014,283.189217169339,0.0026032123975778,29.875,0.0,0.0,
2020-05-19,13.4833333333333,4.53703703703704,101901.25,325.813807601527,278.514505876165,0.0037214680761413,42.5,0.0,0.0,
2020-05-20,15.1458333333333,1.81712962962963,101910.833333333,346.260706633567,286.295018507955,0.0041507504034057,42.25,0.0,0.0,
2020-05-21,17.5,4.75694444444444,101360.0,343.80576944989,296.336042217129,0.004564404942675,41.7916666666667,0.0,0.0,
2020-05-22,20.4166666666667,4.29398148148148,100617.916666667,343.974887344766,313.158599158456,0.0046280230200753,32.75,0.0,0.0,
2020-05-23,16.8041666666667,5.50925925925926,101071.666666667,348.950226703683,300.370382100279,0.0035334505798445,30.0416666666667,0.0,0.0,
2020-05-24,16.625,2.55787037037037,101197.916666667,323.058822539846,308.003609307764,0.0051112192432422,46.75,0.0,0.0,
2020-05-25,18.8583333333333,4.39814814814815,100941.25,207.534934092013,361.769192893367,0.0068494980737719,50.9166666666667,0.0,0.0,
2020-05-26,23.8125,3.13657407407407,100924.583333333,318.989082230907,380.314348927658,0.0114473097358851,64.8333333333333,0.0,0.0,
2020-05-27,27.3,3.64583333333333,100820.833333333,305.306898993886,396.976813016479,0.0124945824083159,58.2083333333333,0.0,0.0,
2020-05-28,26.1375,5.54398148148148,100619.166666667,282.901505630869,396.855142448574,0.0120244992499462,57.6666666666667,0.0,0.0,
2020-05-29,25.0875,6.68981481481481,99874.1666666667,249.263410798542,403.815979675533,0.0137831322103715,70.0,0.4,0.0,
2020-05-30,17.2625,5.78703703703704,99802.9166666667,165.784635721628,371.77179431794,0.0087908989018207,72.0833333333333,8.1,0.0,
2020-05-31,8.06666666666667,5.01157407407407,100811.666666667,218.151173557421,304.513585123134,0.0042149105466685,64.0,0.3,0.0,
2020-06-01,8.16121104330852,3.1722590369111,100934.932386209,297.543842077506,279.19970328489,0.0045323676127257,70.6569528566327,0.513426254879763,0.0,
2020-06-02,10.2041666666667,1.45833333333333,100412.916666667,273.070846064237,303.789965429807,0.00495206870023,68.2083333333333,0.1,0.0,
2020-06-03,12.4958333333333,1.89814814814815,99334.1666666667,62.2462961460982,350.870071494761,0.0077781013724182,85.4166666666667,0.0,0.0,
2020-06-04,17.2291666666667,4.69907407407407,99680.4166666667,270.392236826048,332.267282033568,0.0079844647999288,68.9166666666667,0.0,0.0,
2020-06-05,20.8833333333333,3.72685185185185,99867.0833333333,323.097010451592,353.245849425949,0.0080818841042771,55.7916666666667,0.0,0.0,
2020-06-06,18.0791666666667,3.54166666666667,99772.0833333333,227.769071901467,368.243347848708,0.0100625020489049,77.5416666666667,9.0,0.0,
2020-06-07,14.475,3.15972222222222,100387.083333333,254.364224724625,321.227278924756,0.0060475086391593,63.5833333333333,0.0,0.0,
2020-06-08,15.0625,2.52314814814815,100506.666666667,350.592306908764,304.507181409033,0.005763496269391,58.5416666666667,0.0,0.0,
2020-06-09,16.5916666666667,1.96759259259259,100413.75,204.343515753234,345.849559640174,0.0065862281527489,57.625,0.0,0.0,
2020-06-10,18.4833333333333,5.71759259259259,100398.75,195.533018971819,351.311927767677,0.0082895389114639,64.8333333333333,0.0,0.0,
2020-06-11,21.3122061634951,7.5,99975.4166666667,212.553916778639,372.32891744466,0.0108661178653532,68.7083333333333,9.5,0.0,
2020-06-12,16.7041666666667,6.52777777777777,100532.5,307.947320320328,326.081294212737,0.0068677374737878,59.5833333333333,0.0,0.0,
2020-06-13,11.0583333333333,2.58101851851852,101388.75,158.01066797332,322.655307169109,0.0048150521310271,60.7083333333333,0.0,0.0,
2020-06-14,13.5833333333333,2.30324074074074,102087.083333333,323.735294119348,304.737715116642,0.0052334783146848,61.0833333333333,0.0,0.0,
2020-06-15,14.8333333333333,1.30787037037037,102103.75,356.402324910131,301.715162061329,0.0054711212268032,60.25,0.0,0.0,
2020-06-16,17.9291666666667,2.10648148148148,101825.0,355.109391326728,318.614563571859,0.0063272507488482,56.4166666666667,0.0,0.0,
2020-06-17,20.3958333333333,3.06712962962963,101335.833333333,357.08970732156,329.744218678074,0.0074671785532612,56.5,0.0,0.0,
2020-06-18,23.5416666666667,3.26388888888889,100931.25,352.245297945772,350.517867219248,0.0089773556623754,54.25,0.0,0.0,
2020-06-19,25.3125,3.49537037037037,100637.5,332.654899220037,366.885760459457,0.0107762077144834,55.5,0.0,0.0,
2020-06-20,25.5291666666667,2.68518518518519,100521.666666667,310.865967860921,383.817180540488,0.0114759859397076,60.125,0.0,0.0,
2020-06-21,24.7291666666667,1.89814814814815,100404.583333333,301.313534508439,396.118715327047,0.012215822620265,66.25,0.0,0.0,
2020-06-22,26.2583333333333,2.61574074074074,100205.416666667,307.058087518241,397.732451280307,0.0132904186718972,65.25,1.5,0.0,
2020-06-23,25.3708333333333,2.56944444444444,99613.3333333333,289.000660678313,400.966326900927,0.0143771884582376,72.0833333333333,7.7,0.0,
2020-06-24,21.0458333333333,4.47916666666667,99331.6666666667,189.406586844556,386.417088465185,0.0118311643534214,75.2083333333333,25.0,0.0,
2020-06-25,18.4791666666667,4.84953703703704,100014.583333333,214.965210634606,345.548585077462,0.0086529946482393,65.6666666666667,0.0,0.0,
2020-06-26,19.525,4.14351851851852,100090.0,283.763461353137,346.131323060584,0.0087548137950349,63.5,0.0,0.0,
